id;nome;cep;endereco;latitude;longitude
17808;RESTAURANTE ELEGANCE;80035000;AVENIDA MUNHOZ DA ROCHA Nº 1146, CURITIBA, BRASIL;-25.4087086;-49.2513524
17882;RESTAURANTE FOGAO A;83870000;R ANDRE VALENGA, 160, CAMPO DO TENENTE, BRASIL;-25.98084;-49.68309
17948;TUFFYS BOULEVARD;89802200;RUA BENJAMIN CONSTANT LETRA D, 51, CHAPECO, BRASIL;-27.0981384;-52.611075
18098;ADEGA MARIANO;83606176;RUA JORGE DEMETRIO PAULISTA, 172, CAMPO LARGO, BRASIL;-25.4407558;-49.5365472
18109;RESTAURANTE MORRO DA;88066000;RODOV. FRANCISCO THOMAZ DOS SANTOS, 2089, FLORIANOPOLIS, BRASIL;-27.7167145;-48.5067993
18282;BAR DEL MAR;88139470;RUA HERCILIO NICOLAU DOS SANTOS, 10, PALHOCA, BRASIL;-27.9019963;-48.5940628
18400;BOTECO DO LOKAO;83070180;SAO JORGE, 285, SAO JOSE DOS PINHAIS, BRASIL;-25.5167779;-49.1273548
878;POSTO ALIANCA;89222060;RUA PIRATUBA, 17 ESQ. COM IRIRIU, JOINVILLE, BRASIL;-26.2672365;-48.8375972
11700;REST POSTO ALFANDEGA;88050000;ROD. GILSON DA COSTA XAVIER, 2919, FLORIANOPOLIS, BRASIL;-27.5146735;-48.5132178
12249;POSTO PLANALTO;89294000;ROD SC, 301 KM 45, CAMPO ALEGRE, BRASIL;-26.19268;-49.26587
12731;POSTO MONTE CARLO 1;83190000;BR 376, KM 654, TIJUCAS DO SUL, BRASIL;-25.9231;-49.17834
15513;POSTO GRANDE RIO;84600000;AV. MANOEL RIBAS, 1257, UNIAO DA VITORIA, BRASIL;-26.23049;-51.08661
15910;RIBEIRO BEBIDAS;83604220;AV FRITZ ERWIN SCHMID, 1771, CAMPO LARGO, BRASIL;-25.4674277;-49.5702965
16195;DEJAVU BEER;88060300;RUA CANDIDO PEREIRA DOS ANJOS, 2147, FLORIANOPOLIS, BRASIL;-27.4850065;-48.4112677
17580;POINT CONVENIENCIA;84600130;RUA CARLOS CAVALCANTE, 420, UNIAO DA VITORIA, BRASIL;-26.2337305;-51.08856
17787;DISTRIBUIDORA BROTHE;81870370;RUA ENGENHEIRO JOAO BLEY FILHO, 669, CURITIBA, BRASIL;-25.5214739;-49.287671
17854;ROSSA MERCADO;82410210;RUA FERNANDO CORREA DE AZEVEDO, 670, CURITIBA, BRASIL;-25.3837029;-49.3323636
17863;ARISUL COMERCIO DE B;84045170;RUA MAQUINISTA ELEODORO JACINTO, 65, PONTA GROSSA, BRASIL;-25.119511;-50.15588
17959;D.R.E BEBIDAS;83212550;RUA ALZIR DOS SANTOS ANTUNES, 935, PARANAGUA, BRASIL;-25.5139423;-48.5341445
5034;FORT COMPER ITJ LJ11;88301200;AVENIDA SETE DE SETEMBRO , 300, ITAJAI, BRASIL;-26.30444;-48.84556
5875;FORT JARAGUA LJ 85;89256000;RUA MAX WILHELM, 594, JARAGUA DO SUL, BRASIL;-26.4821289;-49.746776
10980;FORT BC LJ 115;88330116;AV MARGINAL LESTE, S/N, BALNEARIO CAMBORIU, BRASIL;-26.30444;-48.84556
11078;FORT PALHOCA LJ 130;88132010;ROD BR 101, SN, PALHOCA, BRASIL;-26.30444;-48.84556
11867;FORT BRUSQUE LJ 135;88353130;AV BEPE, 3700, BRUSQUE, BRASIL;-26.30444;-48.84556
12370;FORT KOBRASOL LJ160;88102340;RUA CASSOL, 1199, SAO JOSE, BRASIL;-26.30444;-48.84556
13073;FORT ICARA LJ 185;88820000;ROD SC 443, SN, ICARA, BRASIL;-26.30444;-48.84556
13074;FORT PORTOBELO LJ190;88210000;AV GOVERNADOR CELSO RAMOS, SN, PORTO BELO, BRASIL;-27.8998;-52.63669
13309;FORT ATAC CHAPECO;89803402;AV SAO PEDRO E, 1968, CHAPECO, BRASIL;-26.30444;-48.84556
13311;FORT CAMPECHE L145;88065000;ROD FRANCISCO MAGNO VIEIRA, SN, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
13663;FORT ITAJAI CORDEIR;88310004;RUA DOUTOR REINALDO SCHMITHAUSEN, 1249, ITAJAI, BRASIL;-26.30444;-48.84556
14018;FORT TUBARAO;88704296;R DEPUTADO OLICES PEDRA DE CALDAS, SN, TUBARAO, BRASIL;-26.30444;-48.84556
14043;FORT INGLESES L 210;88058000;ROD. ARMANDO CALIL BULOS, 170, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
14221;FORT BARRA VELHA;88390000;RODOVIA BR 101 KM 86, BARRA VELHA, BRASIL;-26.5979011;-48.7238287
14230;FORT AVENTUREIRO 165;89226001;RUA TUIUTI, 4157, JOINVILLE, BRASIL;-26.2373525;-48.8189996
14333;FORT CRICIUMA;88805000;AVENIDA: CENTENARIO, 1151, CRICIUMA, BRASIL;-26.30444;-48.84556
14613;FORT BIGUACU LJ 290;88160164;7 SETEMBRO , S/N, BIGUACU, BRASIL;-26.30444;-48.84556
14814;FORT FLORIPA LJ 810;88050001;RUA JOSE CARLOS DAUX, 9580, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
14815;FORT PALHOCA LJ 462;88130280;RUA AMARO FERREIRA DE MACEDO, 160, PALHOCA, BRASIL;-26.30444;-48.84556
14817;FORT BARR SJ LJ 365;88111901;ROD BR 101 , KM 202, 385, SAO JOSE, BRASIL;-26.30444;-48.84556
14818;FORT LAGES;88505001;AVENIDA: PAPA JOCO XXIII, 120, LAGES, BRASIL;-26.30444;-48.84556
14819;FORT BARREIRO LJ306;88117400;RUA SEBASTIAO FURTADO PEREIRA,, 9, SAO JOSE, BRASIL;-26.30444;-48.84556
15095;FORT S BENTO 385;89280490;RUA: JORGE ZIPPERER, 0, SAO BENTO DO SUL, BRASIL;-26.2518523;-49.3760295
15109;FORT INDAIAL 270;89084508;RUA: AUGUSTO HASSE, 1699, INDAIAL, BRASIL;-26.30444;-48.84556
15110;FORT BC 295;88330116;AVENIDA MARGINAL LESTE AREA A, 0, BALNEARIO CAMBORIU, BRASIL;-26.30444;-48.84556
15116;FORT BUCAREIN 305;89202250;RUA CORONEL FRANCISCO GOMES, 788, JOINVILLE, BRASIL;-26.3178695;-48.8419117
15119;FORT C.SILVA 405;89220055;AVENIDA ALMIRANTE JACEGUAY, 2951, JOINVILLE, BRASIL;-26.2748611;-48.877513
15482;FORT ITOUP LJ195;89066003;DOUTOR PEDRO ZIMMERMANN, 1511, BLUMENAU, BRASIL;-26.30444;-48.84556
15618;FORT ITJ CENTR L325;88304300;RUA: INDAIAL, 1730, ITAJAI, BRASIL;-26.2762825;-48.841754
15619;FORT ITJ CENTR L310;88301330;RUA: CORONEL MARCOS KONDER, 228, ITAJAI, BRASIL;-26.30444;-48.84556
17178;FORT ATAC CANOAS;92020475;AV FARROUPILHA, 4803, CANOAS, BRASIL;-26.30444;-48.84556
17325;FORT ATACADISTA  VIA;94435000;ROD TAPIR ROCHA, 7131, VIAMAO, BRASIL;-26.30444;-48.84556
17802;FORT ATAC CAXIAS;95084460;RUA 13 DE MAIO 1445, CAXIAS DO SUL, BRASIL;-26.30444;-48.84556
18043;FORT STA CATARINA;89211300;RUA SANTA CATARINA, 3086, JOINVILLE, BRASIL;-26.3503893;-48.8489639
18044;FORT VILA NOVA;89237000;RUA QUINZE DE NOVEMBRO, 5008, JOINVILLE, BRASIL;-26.2892036;-48.8944532
18045;FORT RIO DO SUL;89163244;RODOVIA BR 470 - AREA 01, 6380, RIO DO SUL, BRASIL;-27.21417;-49.64306
18174;FORT ATAC RS LJ 885;96810408;AV PAUL HARRIS, 291, SANTA CRUZ DO SUL, BRASIL;-26.30444;-48.84556
18188;FORT LAGES 960;88508620;RUA GETULIO VARGAS, 232, LAGES, BRASIL;-26.1776065;-50.3863798
18189;FORT ITAJAI 825;88308000;AVENIDA GOVERNADOR ADOLFO KONDER, 700, ITAJAI, BRASIL;-26.30444;-48.84556
18297;FORT NOVO HAMBURGO;93315138;RUA VINTE E QUATRO DE MAIO 368, NOVO HAMBURGO, BRASIL;-29.67833;-51.13056
18304;FORT PENHA;88385000;RUA ABILIO SOUZA, 750, PENHA, BRASIL;-26.30444;-48.84556
12210;ATACADAO SA;88308001;RUA AV GOVERNADOR ADOLFO KONDER, 555, ITAJAI, BRASIL;-26.30444;-48.84556
13803;ATACADAO BLUMENAU;89065800;RUA RODOVIA BR 470, 3000, BLUMENAU, BRASIL;-26.30444;-48.84556
15171;ATACADAO ICARA;88820000;ROD SC 445 QUADRA 44E L45, 152, ICARA, BRASIL;-26.30444;-48.84556
15581;MAXXI FLP CAPOEIRAS;88080050;RODOVIA: BR 282, 0, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
15583;MAXXI LAGES;88509000;AVENIDA: DOM PEDRO II, 2015, LAGES, BRASIL;-26.2485152;-49.3885915
15841;ATACADAO SAO JOSE;88102600;RUA JOCO GRUMICHE, 755, SAO JOSE, BRASIL;-26.30444;-48.84556
16163;ATACADAO BIGUACU;88160486;RUA ALEXANDRE SERGIO GODINHO, 129, BIGUACU, BRASIL;-26.30444;-48.84556
16228;ATACADAO CHAPECO;89809000;AVENIDA SENADOR ATTILIO FRANCISCO XAVIER, CHAPECO, BRASIL;-26.30444;-48.84556
16826;MAXXI CHAPECO;89805203;AVENIDA FERNANDO MACHADO, 3750, CHAPECO, BRASIL;-26.30444;-48.84556
12944;BRASIL ATACADISTA BI;88161064;RUA JOAO COAN, 390, BIGUACU, BRASIL;-26.30444;-48.84556
13366;BRASIL ATAC INGLESE;88058001;ROD ARMANDO CALIL BULOS, 5890, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
14657;BRASIL ATAC RIO TAVA;88048000;RODOVIA: FRANCISCO MAGNO VIEIRA, 373, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
14869;BRASIL ATACAD SJ;88106115;RODOVIA SC -281, 2665, SAO JOSE, BRASIL;-26.30444;-48.84556
15004;BRASIL ATA. PALHOCA;88135016;RODOVIA: BR-101 KM 215,7, 0, PALHOCA, BRASIL;-26.30444;-48.84556
15360;BRASIL AT PRAIA BRV;88306601;AV OSVALDO REIS, 2751, ITAJAI, BRASIL;-26.30444;-48.84556
16018;BRASIL ATAC LAGES;88521098;AVENIDA: DAS TORRES, 160, LAGES, BRASIL;-26.1434449;-49.8274723
16644;BRASIL ATAC LOJA 35;89205098;RUA ALBANO SCHMIDT, 1200, JOINVILLE, BRASIL;-26.3042707;-48.8235972
17153;BRASIL ATAC BLUMENAU;89066000;R DR PEDRO ZIMMERMANN, 2430, BLUMENAU, BRASIL;-26.30444;-48.84556
7488;MUFFATO MAX PARANAGU;83203340;AV CORONEL JOSE LOBO, 939, PARANAGUA, BRASIL;-26.30444;-48.84556
7613;MUFFATO MAX PINHEIRI;81110522;RUA LOTHARIO BOUTIN, 554 TERREO, CURITIBA, BRASIL;-26.30444;-48.84556
12501;MUFFATO MAX B. ALTO;82840123;AV CAVIUNA, 472, CURITIBA, BRASIL;-26.30444;-48.84556
13042;MUFFATO MAX SAO JOSE;83065260;AV RUI BARBOSA, 6131, SAO JOSE DOS PINHAIS, BRASIL;-26.30444;-48.84556
16876;MAX MUFFATO - HAUER;81630000;AV MARECHAL FLORIANO PEIXOTO, 5350, CURITIBA, BRASIL;-26.30444;-48.84556
17224;MUFFATO MAX TOLEDO;85904460;AV MINISTRO CIRNE LIMA, 4022, TOLEDO, BRASIL;-26.30444;-48.84556
13935;COMBO ARARANGUA LJ01;88901026;AVENIDA PRESIDENTE JOAO GOULART , 50, ARARANGUA, BRASIL;-26.30444;-48.84556
14664;COMBO PALHOCA LJ02;88133500;AV GENTIL REINALDO CORDIOLI 313, PALHOCA, BRASIL;-26.30444;-48.84556
15173;COMBO ICARA LJ03;88820000;ROD SC 445 KM 63,75, 4609, ICARA, BRASIL;-26.30444;-48.84556
16762;COMBO TUBARAO LJ 05;88704730;RUA TEREZA MARTINS DE BRITO, 425, TUBARAO, BRASIL;-26.30444;-48.84556
17431;COMBO SOMBRIO LJ06;88960000;RUA MARGINAL DA BR 101 FRANCISCO POSSAMA, SOMBRIO, BRASIL;-26.30444;-48.84556
18130;COMBO CRICIUMA LJ07;88801020;RUA ANITA GARIBALDI, 375, CRICIUMA, BRASIL;-26.3186791;-48.8501152
10303;GUIMAR SORVETES;88056698;SERVIDAO MANOEL NICOLAU PEREIRA, 514, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
13095;DELIGEL JLLE;89237680;ROD RODOLFO JAHN, 326, JOINVILLE, BRASIL;-26.30444;-48.84556
13098;DELIGEL BIGUACU;88164275;RUA EDGAR HOFFMANN, 349, BIGUACU, BRASIL;-26.30444;-48.84556
16076;SOLUTION CAFE;85805150;R SILVINO BLENDER, 527, CASCAVEL, BRASIL;-26.30444;-48.84556
50002;PAV IND FLORIPA;88160450;RUA CECILIA MARIA JOSE AZEVEDO, S/N, BIGUACU, BRASIL;-26.30444;-48.84556
50003;PAV IND PARANA;83025580;RUA PEDRO TREVISAN, 462, SAO JOSE DOS PINHAIS, BRASIL;-26.30444;-48.84556
50004;PAV IND MAFRA;89300000;RUA BENEMERITO LUCILLE CARVER, 101, MAFRA, BRASIL;-26.30444;-48.84556
894;BARCO PRINCIPE;89228800;RUA PREF. BALTAZAR BUSCHLE 3870, JOINVILLE, BRASIL;-26.30444;-48.84556
3373;CONTEINER POINT;89240000;RUA ALMIRANTE GUILHERN, SN, SAO FRANCISCO DO SUL, BRASIL;-26.30444;-48.84556
6185;RESTAURANTE KIBS;89203005;RUA VISCONDE DE TAUNAY 874, JOINVILLE, BRASIL;-26.3065851;-48.8550476
13250;DON MAXIMILIANO;89204070;RUA RALF COLIN, 109, JOINVILLE, BRASIL;-26.30444;-48.84556
15835;BULL PRIME GARTEN;80035010;RUA BOM JESUS, CURITIBA, BRASIL;-26.30444;-48.84556
15996;GIUSEPPE PIZZARIA;89201700;OTTO BOEHM, 604, JOINVILLE, BRASIL;-26.302471;-48.8566962
17179;CASA SUICA;89219600;DONA FRANCISCA, 8300, JOINVILLE, BRASIL;-26.2353474;-48.8849552
17370;AU AU BARIGUI;81200100;RUA PEDRO VIRIATO PARIGOT DE SOUZA, 600, CURITIBA, BRASIL;-26.30444;-48.84556
17372;AU AU CABRAL;80035000;AV MUNHOZ DA ROCHA, 770, CURITIBA, BRASIL;-26.30444;-48.84556
17377;AU AU MULLER;80530900;AV CANDIDO DE ABREU, 127, CURITIBA, BRASIL;-26.30444;-48.84556
17378;AU AU PALLADIUM;80610905;AV PRESIDENTE KENNEDY, 4121, CURITIBA, BRASIL;-26.30444;-48.84556
17931;FOOD TRUK REI DO PAS;89237680;RODOVIA SC 108, 2886, JOINVILLE, BRASIL;-26.30444;-48.84556
33;ANGELONI ITAJAI 19;88303000;RUA BRUSQUE, 358, ITAJAI, BRASIL;-26.2353952;-48.8330877
72;ANGELONI BALN LOJA 8;88330110;AV QUARTA AVENIDA, 880, BALNEARIO CAMBORIU, BRASIL;-26.30444;-48.84556
74;ANGELONI JARAGUA 10;89251400;RUA BARAO DO RIO BRANCO, 732, JARAGUA DO SUL, BRASIL;-26.4925247;-49.760952
75;ANGELONI BLUMENA 15;89036050;RUA HUMBERTO DE CAMPOS, 77, BLUMENAU, BRASIL;-26.30444;-48.84556
76;ANGELONI BLUMENAU 17;89010200;RUA 7 DE SETEMBRO, 100, BLUMENAU, BRASIL;-26.30444;-48.84556
98;ANGELONI BL.CAMBOR 9;88330000;AV. DOS ESTADOS,  2440, BALNEARIO CAMBORIU, BRASIL;-26.30444;-48.84556
106;ANGELONI CENTRO  11;88015130;RUA ESTEVES JUNIOR, 307, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
107;ANGELONI CAPOEIRA13;88085001;AV. IVO SILVEIRA, 2445, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
108;ANGELONI BEIRAMA 14;88025201;AV. IRINEU BORNHAUSEN, 4800, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
109;ANGELONI STA MON 18*;88035215;AV. NIRBERTO HAASE, 75, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
112;ANGELONI LAGES 12;88502161;FREI ROGERIO, 587, LAGES, BRASIL;-26.2334611;-51.815528
600;ANGELONI CRICIUMA 02;88801240;RUA FELIPE SCHMIDT,  26, CRICIUMA, BRASIL;-26.30444;-48.84556
601;ANGELONI CRICIUM 07;88801000;AV DO CENTENARIO, 2699, CRICIUMA, BRASIL;-26.30444;-48.84556
602;ANGELONI LAGUNA 04;88790000;RUA TREZE DE MAIO, 12, LAGUNA, BRASIL;-26.2680455;-48.8252156
604;ANGELONI TUBARAO 06;88704306;AV EXP JOSE PEDRO COELHO, 1120, TUBARAO, BRASIL;-26.30444;-48.84556
605;ANGELONI RINCAO LJ 3;88828000;AVENIDA FLORIANOPOLIS, 235, ICARA, BRASIL;-26.30444;-48.84556
1047;ANGELONI JLLE 21;89204002;RUA DR JOAO COLIN, 2500, JOINVILLE, BRASIL;-26.2783228;-48.8490618
1309;ANGELONI JARAGUA 22;89251090;RUA CORONEL BERNARDO GRUBBA, 247, JARAGUA DO SUL, BRASIL;-26.4757873;-49.912905
2146;ANGELONI A. VERDE 20;80620010;AV. REPUBLICA ARGENTINA, 900, CURITIBA, BRASIL;-26.30444;-48.84556
3843;SUPER A ANG JD ATLAN;88095000;AV MARINHEIRO MAX SCHAMANN, 3.450, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
4143;ANGELONI MINISTRO 23;89202005;RUA MINISTRO CALOGERAS, 1639, JOINVILLE, BRASIL;-26.3110932;-48.8546747
4376;ANGELONI INGLESES 05;88058001;RODOVIA ARMANDO CALIL BULOS, 6375, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
5423;ANGELONI BIGUACU 25;88160000;RUA CORONEL TEIXEIRA OLIVEIRA, 128, BIGUACU, BRASIL;-26.30444;-48.84556
6635;ANGELONI ARARANGUA30;88900000;AVENIDA GETULIO VARGAS, 1259, ARARANGUA, BRASIL;-26.30444;-48.84556
7329;ANGELONI MARINGA;87020035;AV ADVOG HORACIO RACCANELLO FILHO, 5120, MARINGA, BRASIL;-26.30444;-48.84556
12309;ANGELONI BRUSQUE 33;88350045;RUA MARTIN LUTHER, 135, BRUSQUE, BRASIL;-26.30444;-48.84556
13860;ANGELONI SJP 29;83005000;RUA QUINZE DE NOVEMBRO, 2900, SAO JOSE DOS PINHAIS, BRASIL;-25.5302;-49.20836
14329;ANGELONI SFC LJ 34;89240000;AV DOUTOR NEREU RAMOS , 439, SAO FRANCISCO DO SUL, BRASIL;-26.2586045;-48.644969
14634;ANGELONI CHAMPAGNAT;80710000;R. PADRE AGOSTINHO, 2885, CURITIBA, BRASIL;-26.30444;-48.84556
15522;ANGELONI PORTO BELO;88210000;BR 101 KM154, 0, PORTO BELO, BRASIL;-26.30444;-48.84556
15584;ANGELONI MONTE VERD;88030000;RODOVIA: JOSE CARLOS DAUX (SC 401), 2684, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
15646;ANGELONI CENTRAL;88815900;AV. CENTENARIO, 7521, CRICIUMA, BRASIL;-26.30444;-48.84556
15899;ANGELONI LONDRINA;86050490;R JOAO HUSS, 74, LONDRINA, BRASIL;-26.30444;-48.84556
18158;ANGELONI JLLE CENTRO;0;RUA NOVE DE MARCO - LOJA 01, 774, JOINVILLE, BRASIL;-26.3015347;-48.8468861
333;CONDOR F RIO GRANDE;83829009;RUA CARLOS EDUARDO NICHELE , 1676, FAZENDA RIO GRANDE, BRASIL;-26.30444;-48.84556
2056;CONDOR ARAUCARIA NOV;83702130;RUA HEITOR ALVES GUIMARAES, 800, ARAUCARIA, BRASIL;-26.30444;-48.84556
2089;CONDOR CHAMPAGNAT;80730030;RUA MARTIN AFONSO, 2800, CURITIBA, BRASIL;-26.30444;-48.84556
2092;CONDOR CENTRO CIVICO;80520000;RUA: NILO PECANHA,1000, CURITIBA, BRASIL;-26.30444;-48.84556
2094;CONDOR LJ03 STA F.;82400000;AV MANOEL RIBAS, 8205, CURITIBA, BRASIL;-26.30444;-48.84556
2095;CONDOR LAPA;83750000;RUA CAETANO MUNHOZ DA ROCHA, 1544, LAPA, BRASIL;-26.291643;-48.6119276
2097;CONDOR LJ07 MARECHAL;81670000;AV. MARECHAL FLORIANO PEIXOTO, 7486, CURITIBA, BRASIL;-26.30444;-48.84556
2098;CONDOR LJ06 PINHEIR.;81150050;AV WINSTON CHURCHILL, 2222, CURITIBA, BRASIL;-26.30444;-48.84556
2099;CONDOR LJ08 COSTEIRA;83203400;RUA: JOAO EUGENIO,605, PARANAGUA, BRASIL;-26.30444;-48.84556
2102;CONDOR LJ11 SAO BRAZ;82320010;AV. VEREADOR TOALDO TULIO, 3650, CURITIBA, BRASIL;-26.30444;-48.84556
2105;CONDOR LJ14 SJP;83040210;RUA: JOAQUIN NABUCO, 1939, SAO JOSE DOS PINHAIS, BRASIL;-26.30444;-48.84556
2106;CONDOR APUCARA. LJ15;86804000;RUA MINAS GERAIS, 881, APUCARANA, BRASIL;-26.30444;-48.84556
2107;CONDOR AHU;82200530;AV. ANITA GARIBALDI, 1729, CURITIBA, BRASIL;-26.30444;-48.84556
2109;CONDOR LJ19 N. RUSSI;84051410;AV. JOAO MANOEL SANTOS RIBAS, 555, PONTA GROSSA, BRASIL;-26.30444;-48.84556
2110;CONDOR LJ20 MARINGA;87020085;AV PARANA, 1600, MARINGA, BRASIL;-26.282166;-48.8404458
2111;CONDOR LJ01 UMBARA;81930360;NICOLA PELANDA 250, CURITIBA, BRASIL;-26.30444;-48.84556
2214;CONDOR LJ 25 RAIA;83206200;RUA MANOEL PEREIRA, 1615, PARANAGUA, BRASIL;-26.4911136;-49.1151449
2332;CONDOR CRISTO REI;80050150;RUA FIORAVANTE DALLA STELLA, 66, CURITIBA, BRASIL;-26.30444;-48.84556
3854;CONDOR LJ34 XAXIM;81020010;AV BRASILIA  ESQ COM LINHA VERDE, 6900, CURITIBA, BRASIL;-26.30444;-48.84556
4132;CONDOR LJ26 TORRES;81560000;AV COMENDADOR FRANCO, 6005, CURITIBA, BRASIL;-26.30444;-48.84556
5072;CONDOR CAJURU;82930210;RUA NATAL, 1155, CURITIBA, BRASIL;-26.30444;-48.84556
5164;CONDOR AGUA VERDE;80620200;AV. AGUA VERDE, 860, CURITIBA, BRASIL;-26.30444;-48.84556
5503;CONDOR COLOMBO;83408000;EST DA RIBEIRA, BR 476 KM 14, COLOMBO, BRASIL;-26.30444;-48.84556
5771;CONDOR CASTRO;84165690;TRV CORONEL OLEGARIO DE MACEDO, 57, CASTRO, BRASIL;-26.30444;-48.84556
6310;CONDOR CAMPO CUMPRID;81270330;RUA JOAO DEMBINSKI, 1410, CURITIBA, BRASIL;-26.30444;-48.84556
6311;CONDOR LJ39 JACOB P.;83325582;AV JACOB MACANHAN, 1092, PINHAIS, BRASIL;-26.30444;-48.84556
7366;CONDOR MARINGA COLOM;87030120;AVENIDA COLOMBO, 3404, MARINGA, BRASIL;-26.30444;-48.84556
10505;CONDOR LJ44 OFC.PG;84035310;RUA DR LEOPOLDO GUIMARAES DA CUNHA, 330, PONTA GROSSA, BRASIL;-25.1097292048514;-50.1554632896317
10537;CONDOR FILIAL 43;83503000;R ANTONIO JOHNSON, 4364, ALMIRANTE TAMANDARE, BRASIL;-26.30444;-48.84556
10853;CONDOR JD CARVALHO;84016210;AVENIDA MONTEIRO LOBATO, 2180, PONTA GROSSA, BRASIL;-26.30444;-48.84556
11168;CONDOR LJ46 CAMPO L.;83606360;RUA EMA TANER DE ANDRADE, 189, CAMPO LARGO, BRASIL;-26.30444;-48.84556
11646;CONDOR LJ47 IRAI P.;83321007;AVENIDA IRAI, 421, PINHAIS, BRASIL;-26.30444;-48.84556
11870;CONDOR JOINVILL LJ48;89210085;RUA FLORIANOPOLIS, 100, JOINVILLE, BRASIL;-26.3227769;-48.8405697
11922;CONDOR FILIAL 45;83701440;RUA CAPIVARI, 65, ARAUCARIA, BRASIL;-26.30444;-48.84556
12248;CONDOR BOA VISTA;82560040;RUA LODOVICO GERONAZZO, 805, CURITIBA, BRASIL;-26.30444;-48.84556
13187;CONDOR LJ50 STA QT;81930165;RUA JOAO ALENCAR GUIMARAES 2126, CURITIBA, BRASIL;-26.30444;-48.84556
13831;CONDOR LJ51 AMERICA;89204200;RUA ALMIRANTE BARROSO, 716, JOINVILLE, BRASIL;-26.2819007;-48.8512868
13919;CONDOR CAMPO MOURAO;87302385;AV PRESIDENTE TANCREDO DE ALMEIDA, 371, CAMPO MOURAO, BRASIL;-26.30444;-48.84556
13981;CONDOR LJ53 J.BETTEG;81350000;RUA JOAO BETTEGA, 3930, CURITIBA, BRASIL;-26.30444;-48.84556
14019;CONDOR LJ52 MAFRA;89300000;AV PREFEITO FREDERICO HEYSE, 1000, MAFRA, BRASIL;-26.1195242;-49.8074854
14227;CONDOR LJ54 DEROSSO;81720000;FRANCISCO DEROSSO, 3300, CURITIBA, BRASIL;-26.30444;-48.84556
14483;CONDOR LJ05 WENC.BRZ;81010000;AV PRESIDENTE WENCESLAU BRAZ, 790, CURITIBA, BRASIL;-26.30444;-48.84556
14746;CONDOR LJ55 JARAGUA;89252482;RUA MARIA UMBELINA DA SILVA, 40, JARAGUA DO SUL, BRASIL;-26.4786128;-49.106228
14868;CONDOR LJ56 PIRAQ.;83301010;AV GETULIO VARGAS, 1218, PIRAQUARA, BRASIL;-26.307418;-48.8456993
15105;CONDOR LJ57 COMASA;89228310;RUA: ALBANO SCHMIDT, 4764, JOINVILLE, BRASIL;-26.2767222;-48.8106525
15330;CONDOR LJ58 PILARZ.;82120000;AMAURY LANGE SILVERIO, 1130, CURITIBA, BRASIL;-26.30444;-48.84556
16497;GIGANTE ATACADISTA;83402000;ROD DA UVA, 1976, COLOMBO, BRASIL;-26.30444;-48.84556
16787;GIGANTE  ATACADISTA;83326670;EST DA GRACIOSA, 504, PINHAIS, BRASIL;-26.30444;-48.84556
17012;CONDOR UMBARA CD;81930165;RUA ESTRADA DO GANCHINHO, 690, CURITIBA, BRASIL;-26.30444;-48.84556
17083;CONDOR LJ61 J.AMERIC;81540220;RUA DOUTOR BRASILIO FERREIRA DA LUZ, 101, CURITIBA, BRASIL;-26.30444;-48.84556
18182;CONDOR FZD RIO GRAND;83824245;AV PORTUGAL, 2170, FAZENDA RIO GRANDE, BRASIL;-26.30444;-48.84556
18346;CONDOR LJ 67 RUSSIA;84070000;AV ERNESTO VILELA, 1701, PONTA GROSSA, BRASIL;-26.30444;-48.84556
18393;CONDOR LJ66 CACHOEIR;82220000;AV ANITA GARIBALDI, 6148, CURITIBA, BRASIL;-26.30444;-48.84556
400;IMPERATRIZ ESTREITO;88070800;RUA GAL.LIBERATO BITTENCOURT, 410, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
404;IMPERATRIZ COQUEIROS;88080000;AV. MAX DE SOUZA, 740, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
405;IMPERATRIZ CAMPINAS;88101200;AV. JOSUE DI BERNARDI, 34, SAO JOSE, BRASIL;-26.30444;-48.84556
407;IMPERATRIZ MAURO RAM;88020300;AV. MAURO RAMOS, 982, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
408;IMPERATRIZ SHOPPING;88015530;RUA BOCAIUVA, 2468, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
411;IMPERATRIZ STO AMAR;88140000;RUA MAJOR JOAQUIM DE CAMPOS, 6037, SANTO AMARO DA IMPERATRIZ, BRASIL;-27.68806;-48.77861
412;IMPER PONTE DO IMAR;88130000;RUA ANICETO ZACCHI, 222, PALHOCA, BRASIL;-26.30444;-48.84556
